"id","CEC_mean","CEC_stdDev","DriestQuartes_mean","DriestQuartes_stdDev","ForestUntl10_mean","ForestUntl10_stdDev","HFPrint_mean","HFPrint_stdDev","Longitude","NPP0010_mean","NPP0010_stdDev","NPP03_mean","NPP03_stdDev","OppCost_mean","OppCost_stdDev","PrecSeanslty_mean","PrecSeanslty_stdDev","RuralPop_mean","RuralPop_stdDev","RuralPvty_mean","RuralPvty_stdDev","Site","WDeficit03_mean","WDeficit03_stdDev","WDeficit8910_mean","WDeficit8910_stdDev","WDeficit99_mean","WDeficit99_stdDev","YrlPrec_mean","YrlPrec_stdDev","Buffer_Size","f2003_mean","f2003_stdDev","name","PercUrbArea","treecover2000_mean","treecover2000_stdDev"
"000008134253e44498dc",11.6509004347727,1.65775758272053,145.532759072962,12.6449418585785,21.2885065162885,15.6126222939752,36.8433896838671,12.9802499193934,-37.566,11588.176451571,712.843761435088,12814.5050584741,7358.38430441503,3747.22255114324,768.737173227443,53.4715095541618,3.81767822368937,1495.70727640601,1091.84651649805,4.20206724530668,3.30507889719958,246,370.503803609088,54.5857922809217,383.803468273736,46.0164400808679,269.499044271533,31.3017634261722,1249.80486957351,139.955093379868,25,21.2887434046713,15.6152532485074,"",0,21.0225099391218,15.4529435276709
"0000e5fd179d302b308c",17.1939184421208,4.43207867936573,316.740029735557,44.2082856331724,59.1821431224005,40.1603839582398,27.8907763064183,7.00868372441306,-39.067,10665.3332911642,1007.82575167665,4936.65191476318,7364.78935377934,2988.85772463355,2486.43177449929,13.5791230193475,3.67832544112692,979.882879175103,495.253612080433,1.76694804318602,1.73649021097961,45,95.2466713261189,5.02955247493922,81.5697821875938,5.15068601296222,17.8067922610923,4.51315390018883,1499.73550391583,140.774607035491,25,59.0546515054109,40.3114431850738,"",0,59.6435093171341,40.1055334836788
"0000c8a66c9dd51ceadb",11.9049838465948,1.1497085083975,35.287041773231,4.96846717086559,43.2792990233925,24.9309515473127,30.1567467912021,6.50243067300947,-41.5,12109.8038362018,1191.27032585841,5811.40817233669,8629.79831192176,1707.3341503875,626.210285637519,80.4925714190194,2.65896916708435,798.929524283902,371.051166682508,0.890690085261509,1.61206199786704,43,608.251037783683,16.0354267614421,471.14993979715,11.6727294554034,355.375773810519,13.5001430078102,886.124789796566,33.2638084275005,25,42.7328344562803,25.7872914283725,"",0,46.2492686759273,24.1925642126363
"0000e59e39cbb23de056",35.9180862627834,4.10668111418208,7.34673111555887,2.73835435100067,7.98287129432183,17.1218449594587,51.9954560244912,7.38583483742643,-16.56,8019.64681777413,2960.80087079877,8874.49412149456,6506.1374358131,8708.69923766528,7601.66739872176,83.78397411579,3.31005463029748,2667.46016056926,2156.64064326858,NA,NA,179,978.486773661197,91.46900037478,981.421205279152,93.9547861645638,952.955870718047,97.0169885746896,462.974344718723,78.4004616105108,25,7.98418192014254,17.1310054948533,"",2.35341749856121,8.17849459079518,17.6423537273743
"00006bc04846895309a8",15.13147931225,1.73782230296399,62.2843927045738,2.65569356917041,11.3812187765262,14.0290225912375,39.494630713104,11.0574046554735,-4.274,6140.11886880991,1101.92846030635,11638.1158131937,2288.54483881324,1962.95412195565,980.150837902374,29.8450374348576,0.709628992526968,829.693989791179,254.783988037819,NA,NA,218,598.279153912191,12.4546498840357,598.510722448229,15.755245166417,598.304300659265,12.1025750056971,433.029243291344,18.7438719330541,25,11.3568390231682,14.019563578995,"",0.369898473914891,11.4932489385411,14.2262798669191
"0000e8530c7e76e1a72b",15.13147931225,1.73782230296399,62.2843927045738,2.65569356917041,11.3812187765262,14.0290225912375,39.494630713104,11.0574046554735,-4.274,6140.11886880991,1101.92846030635,11638.1158131937,2288.54483881324,1962.95412195565,980.150837902374,29.8450374348576,0.709628992526968,829.693989791179,254.783988037819,NA,NA,241,598.279153912191,12.4546498840357,598.510722448229,15.755245166417,598.304300659265,12.1025750056971,433.029243291344,18.7438719330541,25,11.3568390231682,14.019563578995,"",0.369898473914891,11.4932489385411,14.2262798669191
"00006122b72935a03ed9",7.45717631479718,2.22763094133816,0.0292345405928509,0.16522304831423,2.4747141144756,2.4452127404227,38.367337821184,6.65359293866748,-15.66,1720.87273839982,241.872421152905,4764.22674136965,649.252343497406,3955.33125371348,552.056870783389,138.756378828393,1.05982000580086,7286.09911541127,2021.72443402346,54.7480497839069,35.2736498270166,233,1054.00570711397,19.5743244280927,1101.19409104218,15.3777770124391,1005.11377656651,19.7848736308631,656.905485101175,36.8071946728431,25,2.4747141144756,2.4452127404227,"",0,2.46663654418732,2.40371043245804
"0000acf7dfea7ca5b138",10.9845323371244,2.27830055546534,92.933651213733,6.58557268169372,61.9946501796908,8.89575921867827,33.7327242224803,4.95072535612401,-11.348,10337.9117529676,563.141388019457,20612.7042912345,1407.96264080486,2731.44322558584,759.806944645163,71.7358902572698,2.51097288627532,4497.27248935346,2443.94290734238,24.6986437035862,13.4150590190798,122,80.7737851055082,6.64766571798109,107.498638043716,5.89055115340421,121.084639384704,8.8321420027417,2829.10603622873,123.879493571454,25,61.9370998408397,9.27942080103799,"",0,62.5102204112255,6.99534690940018
"00009331740fa2c5e268",18.232398928448,3.21105891068088,125.86386217701,9.53615485784022,68.3696839061391,13.3598594326897,33.0249263613489,3.51282283559751,-9.333,12504.1371396161,658.705581644018,7739.1919768165,9371.1896432077,1754.82167691275,1219.4636904771,63.1642840701002,1.33508607126186,1676.39045574381,839.101468000115,5.15014556409351,5.81999206736733,124,180.84474228333,29.6040842062968,163.881271448498,20.7992889865236,158.045273486125,20.2259628079638,2500.07736138167,132.344867293666,25,68.3642446778362,13.3858527065103,"",0,68.4510459719174,13.1475290055607
"00007c3e24d16eadc45f",7.41104107348484,0.65445435004377,127.969482534437,14.4225801126408,67.945420578703,11.639091757078,23.7778378247717,8.09699403369678,-7.333,10332.6200414209,1512.29430432687,18857.8189189424,3155.13430977582,3273.51425480201,1421.49308027805,54.2085610530624,2.39412204857256,1106.35647885962,1130.17027805948,7.28180310150576,15.180541171397,221,188.133263168318,7.90582883251683,123.94002759742,11.0140609370166,66.2009208942678,9.99184883258171,1772.20758714651,73.8726847897789,25,67.9478621351713,11.6371257703911,"",0,68.0036383353106,11.6144200060504
"000047ecd4ac4a233464",7.82756948716402,0.918416516169088,188.414767179207,5.88086081672567,59.6298822827448,9.22075555876531,27.9400933524808,6.08779611707221,-2.6,8027.88916628131,1761.77611196415,15090.860591736,3574.29270531183,4503.78703283732,311.520894019737,61.6408547218301,5.38196706983188,3554.34293989462,1942.46560455592,8.200225109813,14.9385941109927,199,134.636909421999,8.75587029909612,120.012444674495,8.42009402572699,97.3716186127591,10.4920325687812,1900.60602363205,71.2820389505519,25,59.5216782709226,9.77262139949649,"",0,59.6743637026655,9.07767509885062
"0000c2ceeba25c64cc0e",8.08153803954305,1.3534850426756,129.240678276557,16.6967946594674,54.6671357890021,12.3770631051194,28.7103599742876,6.70333398920897,-1.369,7099.4104981461,2194.18519929582,13295.1976937125,4754.29794825615,4490.62708213391,672.500774133869,60.785461256398,8.31655353525196,5165.26367874645,3353.27754475237,37.7742650450928,49.0404627381286,112,232.004840430252,32.0022596637922,226.316081493452,32.8736663745492,106.41314873631,27.9290612162305,1386.29331331152,92.6775140454332,25,54.649006061779,12.51021392598,"",0,54.8147025584844,11.8248437424475
"0000fcd2d71c923ac729",16.7265727220261,8.43243500545152,47.7242340504707,3.91584545196123,19.8651062768135,5.75061226077245,28.8055976198229,6.61155010902072,2.125,5325.63671175247,494.199741102935,10144.189860771,1434.4523654181,3610.24690745689,407.713725410093,61.0013024243009,0.844846027314745,10921.0983649203,4287.82146118587,42.4732766641256,33.7789737509328,119,378.994869981532,15.2610585112825,416.15172621207,15.436029172744,337.297551694992,19.7703092888467,1054.2664956517,24.3729599885105,25,19.8502896835446,5.78419606921921,"",0,19.9726921592679,5.87995184801947
"000051d993ad79af8875",11.2417003231624,3.7613841690824,127.192854402754,8.56803441115219,77.5912347143138,4.12267128234054,23.7670738660907,3.92083492143335,9.185,7732.46114481745,814.16860012828,13304.4755782729,1778.76178155065,3595.8503906348,1032.01712929539,63.9397742549758,1.64636185041693,2234.02225831533,612.51949496319,3.47752933882092,4.32510316755961,113,72.2982987043515,7.46235533973358,119.793723534869,5.06967848072962,68.2204958130725,9.0328305072744,2815.45081440317,44.4975487118891,25,77.5879101511879,4.17947834545919,"",0,77.5935742846972,3.87769613543312
"000058084c847201bb0c",11.1803479486937,3.7107491322648,126.960824599753,8.55800531852971,77.5340571927144,4.14405516489106,23.7790115968626,3.9385086767234,9.183,7719.79655170518,807.621453432019,13279.050013392,1767.16769748531,3596.67848850349,1032.65631153852,63.9770556673954,1.64483019030031,2229.55670642882,604.751473873182,3.49133753169656,4.32974034440901,114,72.495879449231,7.41378791960032,119.909799524959,5.00802518021016,68.4685670304099,9.03882884133766,2814.4317847608,44.5167613030217,25,77.5307322906353,4.20053777404585,"",0,77.5370197250758,3.89072125345072
"0000cac987640260b692",18.4430183523246,4.13633160822005,162.981228205283,25.3164231000549,30.1171090883921,12.4417560388086,30.0631242901803,6.3278849638332,6.848,4607.71206678583,1571.42486794232,8675.71843942354,3004.71886820789,4208.44501551528,1736.5769279939,58.274446857667,1.43861604052049,8549.88329930089,6960.41754578803,104.133683343894,255.189021759122,107,32.5882524134633,4.44890133365279,87.8703889531751,7.77283280271636,54.6263127305654,10.0671168984537,2765.02316751322,235.795729947688,25,30.113137675642,12.45051579457,"",0.137525532632798,30.0185018214542,12.4788007203364
"00002d490ba4737a8aa5",9.6714054941373,0.998126358853903,128.998558483636,9.17832642982989,82.7580889410999,8.43673459704524,32.475810280241,7.84135949935537,11.375,10818.6354604984,674.806613871106,18062.6398263763,1605.08641745485,1965.02561969854,1051.22001305571,58.5234003846354,0.908679938383707,2700.26706240709,1167.96865880398,13.3825954843184,27.8585785971793,102,61.7060878943808,3.97309465566414,89.5309484207438,3.74769869104392,37.5603555567106,3.29601582172108,1773.7503369891,45.1462955170599,25,82.7580889410999,8.43673459704524,"",0,82.9369249961017,8.09774511589329
"00004baa4f847797a1c9",12.402773173817,0.938948723562885,44.2715438606806,4.57841289828806,63.9986564160027,17.6943595506881,14.8998346890217,4.36001264262281,11.8,11600.9525554715,1609.35222402153,19623.8252291016,3393.40219507981,2864.50721150021,1130.43972980637,69.2020691789859,0.804656791400046,598.112510029328,238.323699292727,1.62539358969364,1.38126696911459,108,170.939170385921,10.8994959301372,174.43101064484,10.0523423082808,116.818331526303,10.1165980489455,1525.49489449193,7.95418252696368,25,63.9986564160027,17.6943595506881,"",0,63.7171781973623,17.6413197944786
"000054b9fb5ff36b4e51",20.1280546710374,1.65499278498295,146.520504786257,11.927618389117,13.8528926393363,17.6651651601092,47.1683354023192,14.4015203690789,8.316,8518.63568167129,969.969260846422,14110.2411980366,2096.392372554,6701.43207145438,2364.98146863535,27.6804268463915,0.807830430900502,5405.38341264446,2740.08711722702,NA,NA,194,481.483760577964,13.0964854812849,307.125663513751,19.2877840316698,255.988647010088,22.799636001042,810.068485591963,68.3177194277434,25,13.8528926393363,17.6651651601092,"",2.54930103551306,13.9309724747139,17.7157414116812
"000046ca3fbd921693bb",22.86051599982,1.46286698324351,138.804396503439,10.4624055899071,45.2492555201691,28.7586694248507,42.257543625597,15.2921026136217,11.488,8668.60872595307,1040.98954863384,12201.3499706393,3245.62590663098,4592.98548923398,1456.14598474381,24.9967350329455,1.77288427768001,3806.22994669905,2702.04999694903,NA,NA,208,346.175018617694,45.9122916707053,213.673613832647,42.086571013329,201.736221960703,40.6986379808088,819.452676228297,33.5962511939002,25,45.247855061702,28.7606816744745,"",2.35833161190804,45.5646014134764,28.6036929504412
"00004cbd680b3d2e2e07",30.1428552744042,3.57574670186475,20.199479033107,9.0920764222299,0.564835509614038,0.923959465938072,42.8579139754837,6.51400683172191,39.35,6102.03541334446,1064.85700740032,12174.5799577573,2113.8595129932,2773.00765945368,834.049446374473,128.372228145709,8.15829718504512,6024.18786129605,1851.03289530682,63.5050326552828,58.2148772033854,147,944.758022856407,41.8237716562663,873.150646208762,41.6336001474199,986.832064657476,37.6989272581231,622.003164941357,24.6709028819026,25,0.564835509614038,0.923959465938072,"",0,0.550804394477211,0.910363208445067
"0000344b2e8310b40157",26.9019203007027,2.98282866343948,0.68053490563791,0.471248157968696,4.14011891496474,2.02740014956109,27.3844236707127,4.48330476201703,30.45,2040.94682600241,311.301428631382,7959.59436719391,813.380847204943,2421.37136597336,352.342032092824,105.785750252619,1.23417981930873,749.808393797368,321.188573901825,3.77493006323843,2.57290813561604,145,1118.09907636747,31.5226157236616,1131.79083884426,33.9975343818817,1010.79098068301,26.3306711986264,718.527468265282,25.1958471969526,25,4.14011891496474,2.02740014956109,"",0,4.12723997264571,2.02419925869191
"00006b93a515a1af56fe",15.3864558007817,3.44704732296035,150.851929829434,15.5099578308391,39.6230065332251,19.5133478232861,32.2593938099455,8.95168140623242,30.316,11656.3038344383,566.532395071972,16217.4383383007,10199.7793973744,3599.84196496653,1523.38810014292,39.3390883102862,1.6906007101346,11594.8875709039,7833.95943674795,75.7101711130563,91.3319754267937,227,272.765204808793,67.3209487885064,336.088344020465,73.867148902441,432.063693541548,73.5845764915069,1041.87281541434,96.1555434361048,25,39.6230065332251,19.5133478232861,"",0.0146868794376292,39.6206280081716,19.4805826478074
"0000f2465b5410d74d92",15.3864558007817,3.44704732296035,150.851929829434,15.5099578308391,39.6230065332251,19.5133478232861,32.2593938099455,8.95168140623242,30.316,11656.3038344383,566.532395071972,16217.4383383007,10199.7793973744,3599.84196496653,1523.38810014292,39.3390883102862,1.6906007101346,11594.8875709039,7833.95943674795,75.7101711130563,91.3319754267937,91,272.765204808793,67.3209487885064,336.088344020465,73.867148902441,432.063693541548,73.5845764915069,1041.87281541434,96.1555434361048,25,39.6230065332251,19.5133478232861,"",0.0146868794376292,39.6206280081716,19.4805826478074
"000027d5e94254299262",13.6839120867526,1.14001671744391,163.322301441568,12.8673640734744,53.8360881853441,19.6761521491398,30.0870810158873,8.08630571071426,30.535,11635.6456848004,464.566153230393,15639.7215409004,10378.8429332008,4142.53898555824,1212.76288245859,42.0532352849293,1.14026014638639,8230.72650521913,4104.34639500278,32.2127202829039,52.4305126310398,93,212.536241404567,44.8188193126059,258.73241563634,45.9061618471417,331.209941632619,45.3420865406907,1185.05747008737,100.534083338993,25,53.8158127185485,19.7066624712302,"",0,53.749384738744,19.6682384534158
"0000d113b2ce3f03e158",14.4868231529836,2.64759651561382,183.00556154411,18.0213668497178,58.3436569244649,18.1538446335893,26.6416715549647,6.08324249283542,30.394,11410.9038765588,827.091491392537,12690.8375809033,10020.6609713423,4700.6224936457,1738.99280722271,42.2842011529268,1.47844344821773,11150.313627418,4850.3681093468,46.3955615465405,66.6832761257689,94,153.381500401841,33.0350493377386,183.863714383161,51.9548157458367,257.348328585885,56.5901901255733,1341.80212775929,110.068686758076,25,58.3175062390881,18.2235794755475,"",0.112592818985448,58.4596085047882,18.1354165791819
"00001a7e14a4753c5846",15.3274715359211,2.94445273356418,115.0714666167,21.5104839518964,44.9210981956583,30.9124326820815,28.1978020311976,8.50139431756365,31.5,10348.6876049913,1734.32029038964,14911.1935358529,8376.0059891307,4859.73908323652,366.900284439962,41.9634842231094,1.23740157694692,4251.60196581508,3797.26733281573,18.3586723758696,16.5657152328013,96,173.671812857583,51.7911865100009,322.218296972437,84.2729398523106,351.026307974529,85.8269553932933,1214.80568929233,183.224618659666,25,44.9175995267611,30.9168272481126,"",0.0313388631030147,44.8130316578791,30.8717669994228
"0000c009947665eac0b3",20.5170333000756,2.10328469067893,232.738802239726,42.4706487114361,35.4746817667444,26.7635020024656,28.5364826681292,7.98089754757184,34.879,13426.4823318494,549.489361165631,425.94067781901,1565.25029873433,4211.09767930332,499.861105784746,38.8640213697318,3.46758753601612,10861.0829260419,5846.33294949585,127.397256539791,124.0107098739,92,360.561650455382,22.7299787062891,218.085922920095,26.0720109950976,197.212840034806,19.0774135877243,1790.03257877398,168.370555300786,25,35.4785443033581,26.7814116368069,"",0.0195823712251586,35.6206091553818,26.8509990215769
"0000c9ba5153760b0196",35.649763446473,1.70711576132148,136.864056798623,14.3922481486555,52.3955425906326,20.6988922367362,35.6534682603196,8.6979930985889,36.45,12181.1632619309,875.046422900094,1347.67188296041,4043.56669420128,3741.42370826501,736.331903907829,51.2234647160069,3.42185694655029,7072.77881439795,4304.31552477148,75.1612031065909,80.8493482308862,120,218.05302969019,52.8489574248332,193.931228954781,27.7077923415287,292.373047045323,23.6305238800549,1729.90366781411,133.09982267618,25,52.3920317353779,20.7068063219469,"",0,52.6562082616179,20.9203428107879
"0000e91d2fe3e97384c3",14.1196087326069,3.9502261851199,107.441787144776,5.31937246176382,21.7135258480596,23.0327280228237,30.5370793085667,9.85964183166437,39.5,11245.8300789647,844.523265183702,15936.4054207752,7635.22550752884,3477.21418562126,348.253959306987,72.2271101814992,6.69021619286395,6791.24053744889,2581.99881872136,34.5166750771388,43.8096581248919,58,714.641267842147,57.7152179034954,459.943806397121,48.4781612850268,431.361892864966,39.7316408105738,1233.34084315253,86.7249518268824,25,21.6936387076678,23.0452407967675,"",0.175768363901467,21.7480882345307,22.9570223294671
"0000ea6535db2100da66",15.9903239306704,2.91897670489042,19.0510262438839,3.53576048485197,49.0294916537547,20.0636576228544,17.5202421074352,4.42117015056433,35.967,12411.8097886025,917.870287660925,7103.76891237825,9236.41664417139,2472.73639059323,1716.9718826728,96.0374517619864,3.53560044121387,1786.30057613875,874.238282282362,14.0931299687527,13.6384326460442,53,347.615838498474,46.2708200467988,334.349330189571,42.9842245826253,284.759192343517,45.7978166382752,1300.05908952735,148.151976617878,25,48.9778405529558,20.1808765143541,"",0,49.3351234566842,19.7835636736674
"0000a8320b1f3317470b",25.3965842951847,4.21658935170238,253.897629872209,8.54383227255322,8.06163024575185,18.4642229924834,34.4379295056529,6.96712000058401,43.314,11599.5852566797,1093.79872101639,2355.56658090055,5364.41925783358,9412.61342441963,8943.28298036435,46.7183472223493,2.08219872029922,-998,0,71.5361855033647,60.1711583178086,48,490.68264872603,59.6222247725993,281.594074127134,35.7963697925657,122.905638485782,23.5605819105853,2272.4672289355,47.7418311494586,25,8.06163024575185,18.4642229924834,"",0,8.07427399661355,18.3703348502874
"00006a21cd482b10b01a",22.5655570591829,4.25785835850041,171.545193122024,19.9569760896214,51.9486961143167,19.9890906785583,29.6974895927508,6.93800271880976,29.686,11623.4853259803,778.494383567242,13602.7628490725,10387.3597207414,3797.61375377682,1493.63922582512,35.1703562552932,3.23915061763878,11335.1496630984,6936.10106605537,53.9568355127541,60.5968853380603,81,99.5116695243906,47.5857692921995,139.279207277752,72.9296895671599,214.116248218261,99.9479317500698,1258.19194364613,104.877317980509,25,51.8466026122673,20.1435894119506,"",0,52.0900513002069,20.0198171878008
"0000b35925797a82599f",16.4777467497248,4.99122714275066,146.683017964986,20.4752474564291,23.1094025777759,17.9312221923768,42.286326229946,15.6641112047986,32.074,11801.2987237924,1474.18090813798,10109.7909798228,9407.13633824966,4667.0530802306,1539.78667155235,33.5236651968935,3.73574930819114,3026.59813857809,1525.6073417279,2.35101079885562,3.06293404050062,15,390.241163596249,38.6698344486396,307.023592847657,30.8721823615072,262.997726874188,51.2127178615094,1052.47619435683,60.7826117895093,25,19.9704985314012,18.9819741955876,"",1.4373218795767,30.6202299439005,23.3176195405281
"0000c4c8ebd326dbf092",13.8627458166885,1.71276192188706,223.939168842257,61.2207106862386,70.7987621209857,22.9404943189586,23.5069227700274,7.11931142150706,48.492,11433.0591827339,781.215644177928,323.35106721886,1609.45747450175,3479.32115179831,993.897564837081,65.1665812849941,5.73073165462291,1588.18235625381,1209.66274071429,7.70830353932215,12.9026675236245,33,82.1792358340322,32.0334376230287,131.021458296327,36.7036059827689,125.830726866218,62.8048189444615,2135.10761374645,391.440903402297,25,70.2611065595975,24.3528305843666,"",0,74.2210153851205,19.0823946035462
"0000a39ca87608c45f4f",13.7328195316524,1.62755120372054,240.016977033969,59.9975152266958,68.6210517739009,21.9718599088641,24.6142198890656,6.59546036301774,48.522,11472.2138994322,817.594157295067,473.230032525905,2009.51806707999,3644.85016728096,851.481474536241,63.2171799506498,5.38483044215022,1661.63774953258,1176.52594627868,7.95797587457392,12.4037958171574,32,73.491910421151,24.2686423790587,120.555423832342,30.6969049549731,108.968004641691,54.1355520759489,2231.92017461342,386.27896768044,25,68.1082127221602,23.3699760420833,"",0,71.8645810246636,18.3935993413746
"000017ec69b50052e1b8",15.2528176734594,5.6046500752695,7.04896846257117,1.01831738137233,20.2715340416896,15.7929271341276,28.0399830079296,4.59236857077331,46.75,8897.13276268397,1585.94826855801,17024.5121480475,3253.66239031397,1006.48970762529,347.380810064342,118.96914715357,0.976407257567065,1900.09991004198,893.157789239762,9.9063439056918,10.7088800197743,40,757.978686334667,13.0461817038306,761.967645064792,16.2297632147694,755.485939687908,13.9228558509067,1483.14852606577,19.0128954504223,25,20.0733840874259,15.9317802025941,"",0,20.9237814932891,16.0971823946227
"0000aa59eef45ca736c7",13.9121800775414,1.65194149658779,57.02784516856,4.02817380537709,35.4330029589703,23.3195908187864,16.3514311010438,8.21064693678448,116.369,11830.9555884324,1079.14908766064,8242.61927009062,9066.0374949253,2971.10229225315,1991.16455291015,65.4244785678149,1.83887348124906,411.739622109987,331.107465470268,NA,NA,9,625.851431830548,56.5264286837141,648.602425886325,57.1586203290552,680.262090696816,52.6981338828375,789.383159235156,75.9900998474159,25,34.8774732018892,23.8816154137512,"",0.0224111392300197,36.3521420687118,23.3850135835145
